Date,Open,High,Low,Close,Volume,Brand_Name,Ticker,Industry_Tag,Country,Dividends,Stock Splits,Capital Gains
2000-02-24 00:00:00-05:00,30.93971629612882,31.188445228254288,29.76095744388204,30.712615966796875,3990500.0,costco,COST,retail,usa,0.0,0.0,
2000-02-25 00:00:00-05:00,30.626117661184143,33.45946611712703,30.280059834504097,32.91875076293945,7698400.0,costco,COST,retail,usa,0.0,0.0,
2000-02-28 00:00:00-05:00,32.70244729929957,35.038336392106686,32.70244729929957,33.870391845703125,6621300.0,costco,COST,retail,usa,0.0,0.0,
2000-02-29 00:00:00-05:00,33.827154231611964,34.605784380165694,33.30806746590948,34.34624099731445,3681800.0,costco,COST,retail,usa,0.0,0.0,
2000-03-01 00:00:00-05:00,34.2164740562439,34.476017475128174,31.92384052276612,32.18338394165039,4624400.0,costco,COST,retail,usa,0.0,0.0,
2000-03-02 00:00:00-05:00,32.918752391632616,35.90350129442191,32.87549516115741,34.34624099731445,7841800.0,costco,COST,retail,usa,0.0,0.0,
2000-03-03 00:00:00-05:00,34.735528785982474,35.47090112640801,33.827127659574465,34.5625,2430500.0,costco,COST,retail,usa,0.0,0.0,
2000-03-06 00:00:00-05:00,34.51926617134836,34.778809526020154,34.00017946200477,34.69229507446289,3419200.0,costco,COST,retail,usa,0.0,0.0,
2000-03-07 00:00:00-05:00,34.62741675127308,34.64904536885663,31.14520932032057,31.40475273132324,7506100.0,costco,COST,retail,usa,0.0,0.0,
2000-03-08 00:00:00-05:00,32.05360351980549,32.09686074452858,29.32839836225118,31.57777404785156,6526600.0,costco,COST,retail,usa,0.0,0.0,
2000-03-09 00:00:00-05:00,31.491259881189464,31.53451710630099,30.236800352955267,30.8424015045166,4937300.0,costco,COST,retail,usa,0.0,0.0,
2000-03-10 00:00:00-05:00,30.928913459561706,32.01034400010582,30.409826800100525,30.53959846496582,4934000.0,costco,COST,retail,usa,0.0,0.0,
2000-03-13 00:00:00-05:00,30.45308277218841,31.145198289738143,29.328395056170088,29.760967254638672,3747300.0,costco,COST,retail,usa,0.0,0.0,
2000-03-14 00:00:00-05:00,30.10701120880259,31.491241609207307,29.847468008726707,29.97723960876465,2097100.0,costco,COST,retail,usa,0.0,0.0,
2000-03-15 00:00:00-05:00,29.89073345801761,34.951827256263726,29.76096182216515,34.47599792480469,5515300.0,costco,COST,retail,usa,0.0,0.0,
2000-03-16 00:00:00-05:00,33.82715132648603,38.80173240391045,33.39457905888391,38.72603225708008,12820600.0,costco,COST,retail,usa,0.0,0.0,
2000-03-17 00:00:00-05:00,37.89332608856166,37.97984053168623,36.16303722607026,37.33098220825195,7765900.0,costco,COST,retail,usa,0.0,0.0,
2000-03-20 00:00:00-05:00,37.201199366342784,37.28771378347381,35.297882189460125,36.20628356933594,3873800.0,costco,COST,retail,usa,0.0,0.0,
2000-03-21 00:00:00-05:00,36.07653189105188,36.85516207575084,35.99001742608533,36.11978912353516,4335200.0,costco,COST,retail,usa,0.0,0.0,
2000-03-22 00:00:00-05:00,36.20628145907788,38.06634131898272,36.07650984094498,36.59559631347656,5072800.0,costco,COST,retail,usa,0.0,0.0,
2000-03-23 00:00:00-05:00,36.50908038443897,37.37422446937828,35.98999393347538,37.11468124389648,2929400.0,costco,COST,retail,usa,0.0,0.0,
2000-03-24 00:00:00-05:00,37.24447394191804,38.1096185166432,36.89841611202797,37.2877311706543,5254700.0,costco,COST,retail,usa,0.0,0.0,
2000-03-27 00:00:00-05:00,36.85515645345052,37.80681542290581,36.50909864637587,36.98492813110352,2459100.0,costco,COST,retail,usa,0.0,0.0,
2000-03-28 00:00:00-05:00,36.85515654174506,38.54218835527564,34.7788096943228,35.3844108581543,6036600.0,costco,COST,retail,usa,0.0,0.0,
2000-03-29 00:00:00-05:00,35.42767667770386,35.42767667770386,34.2164740562439,34.951847076416016,5350400.0,costco,COST,retail,usa,0.0,0.0,
2000-03-30 00:00:00-05:00,34.80042575485077,36.206285092368056,34.432739466577026,34.7787971496582,8942800.0,costco,COST,retail,usa,0.0,0.0,
2000-03-31 00:00:00-05:00,35.51418137522005,36.509097540421095,34.25972186257525,36.37932586669922,9953300.0,costco,COST,retail,usa,0.0,0.0,
2000-04-03 00:00:00-04:00,35.64394789196196,36.85515000479562,34.56251743407476,36.336063385009766,4199700.0,costco,COST,retail,usa,0.0,0.0,
2000-04-04 00:00:00-04:00,37.33098509242769,38.2393868154184,34.432751023838286,37.41749954223633,9565100.0,costco,COST,retail,usa,0.0,0.0,
2000-04-05 00:00:00-04:00,37.33096816160969,38.066340651467584,36.682110082323305,37.028167724609375,2591700.0,costco,COST,retail,usa,0.0,0.0,
2000-04-06 00:00:00-04:00,37.72027514354292,37.89330392860504,35.038328975080006,35.903472900390625,4240500.0,costco,COST,retail,usa,0.0,0.0,
2000-04-07 00:00:00-04:00,35.47092234594582,37.67704068697416,35.12486456696099,36.55235290527344,2588400.0,costco,COST,retail,usa,0.0,0.0,
2000-04-10 00:00:00-04:00,36.16303683865455,38.152869009202526,35.384406858874904,37.54726791381836,5795900.0,costco,COST,retail,usa,0.0,0.0,
2000-04-11 00:00:00-04:00,37.028185988665925,39.88316294573596,36.33607036270956,39.75339126586914,7303000.0,costco,COST,retail,usa,0.0,0.0,
2000-04-12 00:00:00-04:00,39.49384257633759,41.872989719490455,37.89332540730748,38.10961151123047,7751400.0,costco,COST,retail,usa,0.0,0.0,
2000-04-13 00:00:00-04:00,38.93150399424118,40.6617930606519,37.72030164775368,37.80681610107422,6418200.0,costco,COST,retail,usa,0.0,0.0,
2000-04-14 00:00:00-04:00,37.46074345656636,37.46074345656636,34.86531088451789,35.211368560791016,4131600.0,costco,COST,retail,usa,0.0,0.0,
2000-04-17 00:00:00-04:00,34.25971111268488,34.77879764469525,32.05359335164077,34.00016784667969,7134400.0,costco,COST,retail,usa,0.0,0.0,
2000-04-18 00:00:00-04:00,34.08667145711513,35.73044495377804,33.740613878870306,35.254615783691406,5177100.0,costco,COST,retail,usa,0.0,0.0,
2000-04-19 00:00:00-04:00,35.38439891212865,36.72537246503328,34.25971141614412,36.163028717041016,3508700.0,costco,COST,retail,usa,0.0,0.0,
2000-04-20 00:00:00-04:00,36.07652751613778,38.49893224144199,35.73046969823718,37.93658828735352,4288000.0,costco,COST,retail,usa,0.0,0.0,
2000-04-24 00:00:00-04:00,36.85512558051519,40.22918637309756,36.85512558051519,38.75844192504883,5967100.0,costco,COST,retail,usa,0.0,0.0,
2000-04-25 00:00:00-04:00,39.19104867232473,39.53710649724592,38.06636074133087,39.450592041015625,3733300.0,costco,COST,retail,usa,0.0,0.0,
2000-04-26 00:00:00-04:00,39.16941830024242,39.45059027037116,37.80681567577236,38.02310180664063,3081000.0,costco,COST,retail,usa,0.0,0.0,
2000-04-27 00:00:00-04:00,36.68213067538497,39.10453553130662,35.73047162484432,38.801734924316406,5615600.0,costco,COST,retail,usa,0.0,0.0,
2000-04-28 00:00:00-04:00,38.58544461465296,38.6719590644616,37.028184518097454,37.41749954223633,3699000.0,costco,COST,retail,usa,0.0,0.0,
2000-05-01 00:00:00-04:00,37.41750117419237,40.83482209067931,36.59561386516387,40.44550704956055,3629500.0,costco,COST,retail,usa,0.0,0.0,
2000-05-02 00:00:00-04:00,39.27755688532302,40.48875908002461,37.72029692070669,37.89332580566406,3729600.0,costco,COST,retail,usa,0.0,0.0,
2000-05-03 00:00:00-04:00,36.0332746585686,36.422589750918085,34.86532938152016,36.11978912353516,7462700.0,costco,COST,retail,usa,0.0,0.0,
2000-05-04 00:00:00-04:00,35.68719447344199,36.24953814393259,32.05358921796426,33.870391845703125,9973900.0,costco,COST,retail,usa,0.0,0.0,
2000-05-05 00:00:00-04:00,33.09177423103518,35.211378070670115,32.61594479764775,33.78388977050781,4189400.0,costco,COST,retail,usa,0.0,0.0,
2000-05-08 00:00:00-04:00,33.65411287491187,33.74062730389622,32.356396440146625,32.83222579956055,3451500.0,costco,COST,retail,usa,0.0,0.0,
2000-05-09 00:00:00-04:00,33.264804137252945,34.86532137142506,33.00526080198179,34.043434143066406,2988400.0,costco,COST,retail,usa,0.0,0.0,
2000-05-10 00:00:00-04:00,33.91364905112548,34.95182198126197,33.48107699690194,33.870391845703125,3644300.0,costco,COST,retail,usa,0.0,0.0,
2000-05-11 00:00:00-04:00,34.259711865050576,34.77879840846044,33.56759647383744,34.47599792480469,2339900.0,costco,COST,retail,usa,0.0,0.0,
2000-05-12 00:00:00-04:00,34.25973869772518,34.692311156029795,33.048535814472274,33.091793060302734,2610000.0,costco,COST,retail,usa,0.0,0.0,
2000-05-15 00:00:00-04:00,33.13501935352311,34.21644948908196,32.57267568303251,33.870391845703125,3392900.0,costco,COST,retail,usa,0.0,0.0,
2000-05-16 00:00:00-04:00,34.389498846539624,36.33607425294753,34.34624161528612,35.51418685913086,2932400.0,costco,COST,retail,usa,0.0,0.0,
2000-05-17 00:00:00-04:00,34.82205689675289,34.82205689675289,32.78896786054496,33.037696838378906,4054800.0,costco,COST,retail,usa,0.0,0.0,
2000-05-18 00:00:00-04:00,33.04851893052698,33.48109116783754,32.183374455905856,32.35640335083008,3042200.0,costco,COST,retail,usa,0.0,0.0,
2000-05-19 00:00:00-04:00,31.71836282213529,31.83732020060221,31.015432858467104,31.145204544067383,4730400.0,costco,COST,retail,usa,0.0,0.0,
2000-05-22 00:00:00-04:00,31.318232207367384,31.491261114590408,28.895827506245045,29.84748649597168,8660100.0,costco,COST,retail,usa,0.0,0.0,
2000-05-23 00:00:00-04:00,29.71771642244779,30.62611823448768,28.07394171494704,28.1171989440918,8692300.0,costco,COST,retail,usa,0.0,0.0,
2000-05-24 00:00:00-04:00,19.7252955717199,23.099359287935147,17.951749259350347,22.061185836791992,40016500.0,costco,COST,retail,usa,0.0,0.0,
2000-05-25 00:00:00-04:00,22.14769083658854,22.49374850591024,20.547174115975697,20.76346015930176,33098200.0,costco,COST,retail,usa,0.0,0.0,
2000-05-26 00:00:00-04:00,21.196037361979,21.71512399125196,20.806722390024287,21.36906623840332,15012800.0,costco,COST,retail,usa,0.0,0.0,
2000-05-30 00:00:00-04:00,21.97466308887188,22.753292883359467,21.67186261323782,22.49374961853028,28791800.0,costco,COST,retail,usa,0.0,0.0,
2000-05-31 00:00:00-04:00,22.493751809555025,22.710037884646898,21.88815079929777,22.10443687438965,16909700.0,costco,COST,retail,usa,0.0,0.0,
2000-06-01 00:00:00-04:00,22.62352601349584,22.62352601349584,22.06118215465177,22.40723991394043,15637200.0,costco,COST,retail,usa,0.0,0.0,
2000-06-02 00:00:00-04:00,22.79655078553805,23.834723876340544,22.40723587648712,23.70495223999023,12979600.0,costco,COST,retail,usa,0.0,0.0,
2000-06-05 00:00:00-04:00,23.70495576786816,23.74821298642266,22.83981139677808,23.012840270996097,6547400.0,costco,COST,retail,usa,0.0,0.0,
2000-06-06 00:00:00-04:00,22.839808967169816,22.88306618112279,21.97466468811035,21.97466468811035,12969000.0,costco,COST,retail,usa,0.0,0.0,
2000-06-07 00:00:00-04:00,22.190951110752483,23.18586704749187,22.14769389611164,22.66678047180176,7443500.0,costco,COST,retail,usa,0.0,0.0,
2000-06-08 00:00:00-04:00,22.710042808488097,22.753300032885218,22.104441666928416,22.190956115722656,10472800.0,costco,COST,retail,usa,0.0,0.0,
2000-06-09 00:00:00-04:00,22.407236553022432,22.623522620136548,21.9746644187942,22.36397933959961,7604100.0,costco,COST,retail,usa,0.0,0.0,
2000-06-12 00:00:00-04:00,22.32071886005743,22.32071886005743,21.67186075366041,21.75837516784668,8322600.0,costco,COST,retail,usa,0.0,0.0,
2000-06-13 00:00:00-04:00,21.758385283473867,24.007761098067583,21.62861360186269,22.234214782714844,6943800.0,costco,COST,retail,usa,0.0,0.0,
2000-06-14 00:00:00-04:00,22.493752975610303,23.18586845178293,22.147695237524,22.537010192871097,3403400.0,costco,COST,retail,usa,0.0,0.0,
2000-06-15 00:00:00-04:00,22.75330119303615,23.229130685666185,22.147700020597927,22.969587326049805,3251500.0,costco,COST,retail,usa,0.0,0.0,
2000-06-16 00:00:00-04:00,23.0993505697984,23.14260778060326,22.320720775310807,22.49374961853028,3507800.0,costco,COST,retail,usa,0.0,0.0,
2000-06-19 00:00:00-04:00,22.320722490549088,22.79655184596777,22.104436419904232,22.147693634033203,6770200.0,costco,COST,retail,usa,0.0,0.0,
2000-06-20 00:00:00-04:00,22.53701333283436,22.580270556121945,21.71512609037015,21.888154983520508,6683800.0,costco,COST,retail,usa,0.0,0.0,
2000-06-21 00:00:00-04:00,21.888153275007447,22.83981211305125,21.801638835185283,22.40723991394043,4953000.0,costco,COST,retail,usa,0.0,0.0,
2000-06-22 00:00:00-04:00,22.450494132936,23.088538041338325,22.104436419904232,22.147693634033203,5329500.0,costco,COST,retail,usa,0.0,0.0,
2000-06-23 00:00:00-04:00,22.147693634033203,22.49375134706497,21.80163592100143,22.147693634033203,7073400.0,costco,COST,retail,usa,0.0,0.0,
2000-06-26 00:00:00-04:00,22.27747197244682,22.32072919957778,21.974671382530065,22.061185836791992,6453500.0,costco,COST,retail,usa,0.0,0.0,
2000-06-27 00:00:00-04:00,22.06117770888589,22.96957914395766,22.017920497692,22.839807510375977,4771400.0,costco,COST,retail,usa,0.0,0.0,
2000-06-28 00:00:00-04:00,22.839808687250667,22.92632311409632,22.19095048590832,22.36397933959961,6008900.0,costco,COST,retail,usa,0.0,0.0,
2000-06-29 00:00:00-04:00,22.277470564516896,22.450499462105377,22.104441666928416,22.190956115722656,6545300.0,costco,COST,retail,usa,0.0,0.0,
2000-06-30 00:00:00-04:00,22.234206553661465,23.14260798873324,22.14769213127368,22.839807510375977,6764800.0,costco,COST,retail,usa,0.0,0.0,
2000-07-03 00:00:00-04:00,22.83980843441142,23.70495269329064,22.753294008523497,23.66169548034668,2559000.0,costco,COST,retail,usa,0.0,0.0,
2000-07-05 00:00:00-04:00,23.791470204977166,23.791470204977166,22.796554178223573,23.012840270996097,3182200.0,costco,COST,retail,usa,0.0,0.0,
2000-07-06 00:00:00-04:00,22.969591608518883,22.969591608518883,22.14770414983365,22.753305435180664,4599900.0,costco,COST,retail,usa,0.0,0.0,
2000-07-07 00:00:00-04:00,22.75328416462186,24.13751437996007,22.40722661078731,23.92122840881348,6814100.0,costco,COST,retail,usa,0.0,0.0,
2000-07-10 00:00:00-04:00,24.007756874895016,25.694788439076827,23.704956337734178,25.651531219482425,9257200.0,costco,COST,retail,usa,0.0,0.0,
2000-07-11 00:00:00-04:00,25.60827357823484,25.694788015999148,23.96449926071301,24.613357543945312,8824400.0,costco,COST,retail,usa,0.0,0.0,
2000-07-12 00:00:00-04:00,24.74312761094835,25.47850028470032,24.13752658550556,25.30547142028809,4114200.0,costco,COST,retail,usa,0.0,0.0,
2000-07-13 00:00:00-04:00,25.00266003282103,25.34871761112997,24.353802073491764,25.26220321655273,4144100.0,costco,COST,retail,usa,0.0,0.0,
2000-07-14 00:00:00-04:00,25.65152945121129,25.65152945121129,24.78638511896133,24.916156768798828,2317000.0,costco,COST,retail,usa,0.0,0.0,
2000-07-17 00:00:00-04:00,24.91615660761444,25.089185472945093,24.526841660620462,24.570098876953125,2640300.0,costco,COST,retail,usa,0.0,0.0,
2000-07-18 00:00:00-04:00,24.57009333086189,24.65660774399873,23.358891546946168,23.445405960083008,5846200.0,costco,COST,retail,usa,0.0,0.0,
2000-07-19 00:00:00-04:00,23.553561815048305,23.618447660268824,22.580274136740524,22.796560287475582,5116900.0,costco,COST,retail,usa,0.0,0.0,
2000-07-20 00:00:00-04:00,22.88307474776961,23.272389819092727,22.66678859703455,22.796560287475582,8632300.0,costco,COST,retail,usa,0.0,0.0,
2000-07-21 00:00:00-04:00,22.66677642053412,22.92631966199061,21.628603454708127,22.32071876525879,4244100.0,costco,COST,retail,usa,0.0,0.0,
2000-07-24 00:00:00-04:00,22.36398202192619,22.36398202192619,21.67186652414897,21.93140983581543,5255000.0,costco,COST,retail,usa,0.0,0.0,
2000-07-25 00:00:00-04:00,22.061181491648657,22.190953147481885,21.8016381799822,21.93140983581543,5155000.0,costco,COST,retail,usa,0.0,0.0,
2000-07-26 00:00:00-04:00,22.017927070815645,22.363984863677185,21.58535482973872,21.6718692779541,9050400.0,costco,COST,retail,usa,0.0,0.0,
2000-07-27 00:00:00-04:00,21.758379154242647,22.493751809555025,21.71512193922427,22.10443687438965,5947200.0,costco,COST,retail,usa,0.0,0.0,
2000-07-28 00:00:00-04:00,22.363975972168205,23.272377317265946,21.97466110998345,22.32071876525879,4176200.0,costco,COST,retail,usa,0.0,0.0,
2000-07-31 00:00:00-04:00,22.27746688930636,22.71003906191425,22.115252324578403,22.537010192871097,4271700.0,costco,COST,retail,usa,0.0,0.0,
2000-08-01 00:00:00-04:00,22.320720775310807,23.01283614818866,21.88814866726215,22.49374961853028,4409600.0,costco,COST,retail,usa,0.0,0.0,
2000-08-02 00:00:00-04:00,22.493753273393853,23.35889763006285,22.450496055560404,23.2291259765625,6514000.0,costco,COST,retail,usa,0.0,0.0,
2000-08-03 00:00:00-04:00,23.05608452422709,24.13751437996007,22.8397985530805,23.92122840881348,8989000.0,costco,COST,retail,usa,0.0,0.0,
2000-08-04 00:00:00-04:00,23.921240631963165,24.786384958616445,23.877983415630503,24.570098876953125,6877100.0,costco,COST,retail,usa,0.0,0.0,
2000-08-07 00:00:00-04:00,24.397067172360785,25.43524024352508,24.051009481972688,25.39198303222656,4613700.0,costco,COST,retail,usa,0.0,0.0,
2000-08-08 00:00:00-04:00,25.21896100480624,26.34364880261921,25.08918933582781,25.99759101867676,8621900.0,costco,COST,retail,usa,0.0,0.0,
2000-08-09 00:00:00-04:00,25.82454903755781,25.82454903755781,24.09426099484037,25.04591941833496,6953300.0,costco,COST,retail,usa,0.0,0.0,
2000-08-10 00:00:00-04:00,25.08918609619141,25.132443313598635,23.748212356567382,23.79146957397461,3753800.0,costco,COST,retail,usa,0.0,0.0,
2000-08-11 00:00:00-04:00,24.09426028911884,24.44031788752629,24.05100308931791,24.180774688720703,3365300.0,costco,COST,retail,usa,0.0,0.0,
2000-08-14 00:00:00-04:00,24.22403749052461,25.30546773563732,24.137523070915595,24.74312400817871,3540300.0,costco,COST,retail,usa,0.0,0.0,
2000-08-15 00:00:00-04:00,24.82963995624789,24.95941159364989,23.921238494433947,24.051010131835938,2510400.0,costco,COST,retail,usa,0.0,0.0,
2000-08-16 00:00:00-04:00,23.0128416555365,23.445413867106737,22.4504977804952,22.88306999206543,6530600.0,costco,COST,retail,usa,0.0,0.0,
2000-08-17 00:00:00-04:00,22.839807510375977,22.926321932763766,22.45049260963093,22.839807510375977,4366600.0,costco,COST,retail,usa,0.0,0.0,
2000-08-18 00:00:00-04:00,22.79654906442232,23.488664406036666,22.58026302016784,23.14260673522949,3310800.0,costco,COST,retail,usa,0.0,0.0,
2000-08-21 00:00:00-04:00,23.22912426213272,23.27238147677356,22.14769389611164,22.66678047180176,4049000.0,costco,COST,retail,usa,0.0,0.0,
2000-08-22 00:00:00-04:00,22.753303057328576,23.1858753587987,22.38561660107897,22.796560287475582,4071600.0,costco,COST,retail,usa,0.0,0.0,
2000-08-23 00:00:00-04:00,22.623519213624704,22.8830624550812,22.23420435143996,22.32071876525879,3638800.0,costco,COST,retail,usa,0.0,0.0,
2000-08-24 00:00:00-04:00,22.53701157367368,22.55864018362921,22.14769659447394,22.40723991394043,3884800.0,costco,COST,retail,usa,0.0,0.0,
2000-08-25 00:00:00-04:00,22.4937596764465,22.926331977916625,22.450502446299488,22.796560287475582,2080400.0,costco,COST,retail,usa,0.0,0.0,
2000-08-28 00:00:00-04:00,22.83981277090841,23.53192830942078,22.75329832859436,22.88306999206543,2225800.0,costco,COST,retail,usa,0.0,0.0,
2000-08-29 00:00:00-04:00,22.796550970283345,24.872897168715223,22.796550970283345,24.051010131835938,6173600.0,costco,COST,retail,usa,0.0,0.0,
2000-08-30 00:00:00-04:00,23.92124714767724,24.743134481865063,23.7914754633318,24.65662002563477,5564400.0,costco,COST,retail,usa,0.0,0.0,
2000-08-31 00:00:00-04:00,24.353820728087385,24.61336411062473,23.66170504132113,23.83473396301269,4108200.0,costco,COST,retail,usa,0.0,0.0,
2000-09-01 00:00:00-04:00,24.094265206936186,24.6566089191268,23.921236372416,24.44032287597656,3419900.0,costco,COST,retail,usa,0.0,0.0,
2000-09-05 00:00:00-04:00,24.483575804451792,25.391977026878447,24.22403259804417,25.04591941833496,3686000.0,costco,COST,retail,usa,0.0,0.0,
2000-09-06 00:00:00-04:00,25.089185339772804,25.781300797421707,25.00267090756669,25.30547142028809,2586400.0,costco,COST,retail,usa,0.0,0.0,
2000-09-07 00:00:00-04:00,25.34871761112997,25.651517992150293,25.21894601926412,25.26220321655273,1463700.0,costco,COST,retail,usa,0.0,0.0,
2000-09-08 00:00:00-04:00,25.218941667977457,27.03574364062764,25.00265571885243,26.08408546447754,7152500.0,costco,COST,retail,usa,0.0,0.0,
2000-09-11 00:00:00-04:00,26.21387474719076,26.60318971868369,25.175701489876275,26.04084587097168,5270300.0,costco,COST,retail,usa,0.0,0.0,
2000-09-12 00:00:00-04:00,26.25713233108489,26.30038955074071,25.694788475559186,26.051660537719727,2099100.0,costco,COST,retail,usa,0.0,0.0,
2000-09-13 00:00:00-04:00,26.040847946067583,26.9925068411066,25.781304611056942,26.559934616088867,5624600.0,costco,COST,retail,usa,0.0,0.0,
2000-09-14 00:00:00-04:00,26.60318515681419,26.73295679172548,25.521754865886788,25.738040924072266,2115900.0,costco,COST,retail,usa,0.0,0.0,
2000-09-15 00:00:00-04:00,26.343640055698632,26.430154472958726,24.05100799830614,24.44032287597656,11525200.0,costco,COST,retail,usa,0.0,0.0,
2000-09-18 00:00:00-04:00,24.440336139923936,24.48359337203,23.488677033590616,23.57519149780273,5336100.0,costco,COST,retail,usa,0.0,0.0,
2000-09-19 00:00:00-04:00,24.007750912247417,24.05100812109832,22.58026302016784,23.14260673522949,4861200.0,costco,COST,retail,usa,0.0,0.0,
2000-09-20 00:00:00-04:00,23.27238011882253,24.09426714904117,23.22912290670576,23.70495223999023,4278900.0,costco,COST,retail,usa,0.0,0.0,
