ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-04-14 04:00:00,304.45876652893065,260.96837819759827,326.28095342708383,304.45876652893065,304.45876652893065,-10.925266600760667,-10.925266600760667,-10.925266600760667,-41.454565382196805,-41.454565382196805,-41.454565382196805,30.529298781436136,30.529298781436136,30.529298781436136,0.0,0.0,0.0,293.53349992817
2021-04-15 04:00:00,304.55750570119847,258.7472376967821,322.50613312753757,304.55750570119847,304.55750570119847,-12.863105917363528,-12.863105917363528,-12.863105917363528,-42.54601474293986,-42.54601474293986,-42.54601474293986,29.682908825576334,29.682908825576334,29.682908825576334,0.0,0.0,0.0,291.6943997838349
2021-04-16 04:00:00,304.65624487346633,257.10616639582605,322.17333172942466,304.65624487346633,304.65624487346633,-14.65561999523173,-14.65561999523173,-14.65561999523173,-43.44692253473814,-43.44692253473814,-43.44692253473814,28.79130253950641,28.79130253950641,28.79130253950641,0.0,0.0,0.0,290.0006248782346
2021-04-19 04:00:00,304.95246239026983,259.9315735308846,321.7029127598042,304.95246239026983,304.95246239026983,-14.504520201718185,-14.504520201718185,-14.504520201718185,-40.289301995752474,-40.289301995752474,-40.289301995752474,25.78478179403429,25.78478179403429,25.78478179403429,0.0,0.0,0.0,290.4479421885516
2021-04-20 04:00:00,305.05120156253764,256.89501057280444,317.08083872037776,305.05120156253764,305.05120156253764,-17.486373580783706,-17.486373580783706,-17.486373580783706,-42.140218182628864,-42.140218182628864,-42.140218182628864,24.653844601845154,24.653844601845154,24.653844601845154,0.0,0.0,0.0,287.5648279817539
2021-04-21 04:00:00,305.14994073480545,257.6548529499334,319.45737161572237,305.14994073480545,305.14994073480545,-18.0032598588551,-18.0032598588551,-18.0032598588551,-41.454565382203526,-41.454565382203526,-41.454565382203526,23.451305523348427,23.451305523348427,23.451305523348427,0.0,0.0,0.0,287.1466808759504
2021-04-22 04:00:00,305.24867990707327,252.1185771257563,318.4711497593635,305.24867990707327,305.24867990707327,-20.37155052054256,-20.37155052054256,-20.37155052054256,-42.54601474282213,-42.54601474282213,-42.54601474282213,22.174464222279568,22.174464222279568,22.174464222279568,0.0,0.0,0.0,284.8771293865307
2021-04-23 04:00:00,305.34741907934114,250.73459248449353,314.0132497237444,305.34741907934114,305.34741907934114,-22.624922306113774,-22.624922306113774,-22.624922306113774,-43.44692253472793,-43.44692253472793,-43.44692253472793,20.822000228614158,20.822000228614158,20.822000228614158,0.0,0.0,0.0,282.72249677322736
2021-04-26 04:00:00,305.6436365961446,251.36922806190802,315.67891654040466,305.6436365961446,305.6436365961446,-23.967742101208042,-23.967742101208042,-23.967742101208042,-40.289301995738995,-40.289301995738995,-40.289301995738995,16.321559894530957,16.321559894530957,16.321559894530957,0.0,0.0,0.0,281.67589449493653
2021-04-27 04:00:00,305.74237576841244,246.23876649943153,313.5668787126158,305.74237576841244,305.74237576841244,-27.454287262310576,-27.454287262310576,-27.454287262310576,-42.14021818258244,-42.14021818258244,-42.14021818258244,14.685930920271861,14.685930920271861,14.685930920271861,0.0,0.0,0.0,278.2880885061019
2021-04-28 04:00:00,305.84111494068026,244.0928600960022,308.93700923134605,305.84111494068026,305.84111494068026,-28.461464635080816,-28.461464635080816,-28.461464635080816,-41.45456538219941,-41.45456538219941,-41.45456538219941,12.99310074711859,12.99310074711859,12.99310074711859,0.0,0.0,0.0,277.37965030559945
2021-04-29 04:00:00,305.93985411294807,240.54730647439754,305.6882735069554,305.93985411294807,305.93985411294807,-31.29402197035354,-31.29402197035354,-31.29402197035354,-42.546014742859086,-42.546014742859086,-42.546014742859086,11.251992772505549,11.251992772505549,11.251992772505549,0.0,0.0,0.0,274.64583214259454
2021-04-30 04:00:00,306.03859328521594,238.9498093084808,303.1604628833643,306.03859328521594,306.03859328521594,-33.97379379875705,-33.97379379875705,-33.97379379875705,-43.446922534535524,-43.446922534535524,-43.446922534535524,9.473128735778467,9.473128735778467,9.473128735778467,0.0,0.0,0.0,272.06479948645887
