ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2000-01-03 05:00:00,24.85433333045197,18.909294365904003,31.17251132378093,24.85433333045197,24.85433333045197,0.24460180148954794,0.24460180148954794,0.24460180148954794,0.050657538672624104,0.050657538672624104,0.050657538672624104,0.19394426281692384,0.19394426281692384,0.19394426281692384,0.0,0.0,0.0,25.098935131941516
2000-01-04 05:00:00,24.84061299311298,19.17754833397444,30.812965136962514,24.84061299311298,24.84061299311298,0.19163891192198482,0.19163891192198482,0.19163891192198482,-0.009163817010278854,-0.009163817010278854,-0.009163817010278854,0.20080272893226367,0.20080272893226367,0.20080272893226367,0.0,0.0,0.0,25.032251905034965
2000-01-05 05:00:00,24.826892655773996,19.245246556461314,30.927886641993094,24.826892655773996,24.826892655773996,0.19811379426822778,0.19811379426822778,0.19811379426822778,-0.009225825649103991,-0.009225825649103991,-0.009225825649103991,0.20733961991733177,0.20733961991733177,0.20733961991733177,0.0,0.0,0.0,25.025006450042223
2000-01-06 05:00:00,24.81317231843501,18.999092074471918,30.77981106764702,24.81317231843501,24.81317231843501,0.19470122034012666,0.19470122034012666,0.19470122034012666,-0.018975307673429833,-0.018975307673429833,-0.018975307673429833,0.2136765280135565,0.2136765280135565,0.2136765280135565,0.0,0.0,0.0,25.007873538775137
2000-01-07 05:00:00,24.799451981096027,19.190509823095816,30.75187614585572,24.799451981096027,24.799451981096027,0.4411002462344073,0.4411002462344073,0.4411002462344073,0.22118408744202525,0.22118408744202525,0.22118408744202525,0.219916158792382,0.219916158792382,0.219916158792382,0.0,0.0,0.0,25.240552227330433
2000-01-10 05:00:00,24.758290969079074,19.013384941851694,30.729272991156623,24.758290969079074,24.758290969079074,0.28938592452502165,0.28938592452502165,0.28938592452502165,0.05065753867216421,0.05065753867216421,0.05065753867216421,0.23872838585285744,0.23872838585285744,0.23872838585285744,0.0,0.0,0.0,25.047676893604095
2000-01-11 05:00:00,24.74457063174009,19.09185727333395,30.92707299014846,24.74457063174009,24.74457063174009,0.23596075633979235,0.23596075633979235,0.23596075633979235,-0.009163817010735778,-0.009163817010735778,-0.009163817010735778,0.24512457335052812,0.24512457335052812,0.24512457335052812,0.0,0.0,0.0,24.980531388079882
2000-01-12 05:00:00,24.730850294401105,19.277044223041628,30.861030340083467,24.730850294401105,24.730850294401105,0.2423359006434799,0.2423359006434799,0.2423359006434799,-0.009225825648752281,-0.009225825648752281,-0.009225825648752281,0.2515617262922322,0.2515617262922322,0.2515617262922322,0.0,0.0,0.0,24.973186195044583
2000-01-13 05:00:00,24.71712995706212,18.887095517292604,30.556427692752372,24.71712995706212,24.71712995706212,0.2390106546487157,0.2390106546487157,0.2390106546487157,-0.018975307672609538,-0.018975307672609538,-0.018975307672609538,0.2579859623213252,0.2579859623213252,0.2579859623213252,0.0,0.0,0.0,24.956140611710836
2000-01-14 05:00:00,24.703409619723136,19.804967966577895,31.222954355195437,24.703409619723136,24.703409619723136,0.4855022224674456,0.4855022224674456,0.4855022224674456,0.22118408744117385,0.22118408744117385,0.22118408744117385,0.26431813502627177,0.26431813502627177,0.26431813502627177,0.0,0.0,0.0,25.18891184219058
2000-01-18 05:00:00,24.648528270367194,18.94912645883108,30.63408561878528,24.648528270367194,24.648528270367194,0.27725103950509083,0.27725103950509083,0.27725103950509083,-0.009163817011192751,-0.009163817011192751,-0.009163817011192751,0.2864148565162835,0.2864148565162835,0.2864148565162835,0.0,0.0,0.0,24.925779309872286
2000-01-19 05:00:00,24.63480793302821,18.820443374518124,30.775464543660433,24.63480793302821,24.63480793302821,0.2811967485152683,0.2811967485152683,0.2811967485152683,-0.009225825649547518,-0.009225825649547518,-0.009225825649547518,0.29042257416481587,0.29042257416481587,0.29042257416481587,0.0,0.0,0.0,24.916004681543477
2000-01-20 05:00:00,24.621087595689225,18.838243664337487,31.127824134842534,24.621087595689225,24.621087595689225,0.2745369060814119,0.2745369060814119,0.2745369060814119,-0.018975307672618087,-0.018975307672618087,-0.018975307672618087,0.29351221375403,0.29351221375403,0.29351221375403,0.0,0.0,0.0,24.895624501770637
2000-01-21 05:00:00,24.607367258350237,18.986249058003054,31.163457888677677,24.607367258350237,24.607367258350237,0.5167111145785703,0.5167111145785703,0.5167111145785703,0.22118408744100995,0.22118408744100995,0.22118408744100995,0.2955270271375604,0.2955270271375604,0.2955270271375604,0.0,0.0,0.0,25.124078372928807
2000-01-24 05:00:00,24.566206246333284,19.04791477801625,30.823178313785593,24.566206246333284,24.566206246333284,0.3443432966467945,0.3443432966467945,0.3443432966467945,0.05065753867136914,0.05065753867136914,0.05065753867136914,0.29368575797542534,0.29368575797542534,0.29368575797542534,0.0,0.0,0.0,24.91054954298008
2000-01-25 05:00:00,24.5524859089943,19.27153851876165,31.076793344917757,24.5524859089943,24.5524859089943,0.28087364329149167,0.28087364329149167,0.28087364329149167,-0.009163817010854438,-0.009163817010854438,-0.009163817010854438,0.29003746030234606,0.29003746030234606,0.29003746030234606,0.0,0.0,0.0,24.833359552285792
2000-01-26 05:00:00,24.53876557165531,19.333103841449592,30.756906923502903,24.53876557165531,24.53876557165531,0.2754921113265265,0.2754921113265265,0.2754921113265265,-0.009225825649590862,-0.009225825649590862,-0.009225825649590862,0.2847179369761174,0.2847179369761174,0.2847179369761174,0.0,0.0,0.0,24.81425768298184
