ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-05-20 04:00:00,15.143346409313963,-12.18154360821922,8.182307268912783,15.143346409313963,15.143346409313963,-17.139907633323194,-17.139907633323194,-17.139907633323194,-13.732295087713425,-13.732295087713425,-13.732295087713425,-3.4076125456097675,-3.4076125456097675,-3.4076125456097675,0.0,0.0,0.0,-1.9965612240092305
2015-05-21 04:00:00,15.150180952061614,-12.24293385118894,8.469677113434717,15.150180952061614,15.150180952061614,-17.04156866038576,-17.04156866038576,-17.04156866038576,-13.627859539401003,-13.627859539401003,-13.627859539401003,-3.413709120984753,-3.413709120984753,-3.413709120984753,0.0,0.0,0.0,-1.891387708324146
2015-05-22 04:00:00,15.157015494809263,-13.334681169106425,8.447477402004541,15.157015494809263,15.157015494809263,-17.79629528112011,-17.79629528112011,-17.79629528112011,-14.380799090340584,-14.380799090340584,-14.380799090340584,-3.415496190779525,-3.415496190779525,-3.415496190779525,0.0,0.0,0.0,-2.639279786310846
2015-05-26 04:00:00,15.184353665799863,-11.67463682296511,9.092124700729968,15.184353665799863,15.184353665799863,-17.066844675039626,-17.066844675039626,-17.066844675039626,-13.709047332100205,-13.709047332100205,-13.709047332100205,-3.35779734293942,-3.35779734293942,-3.35779734293942,0.0,0.0,0.0,-1.8824910092397626
2015-05-27 04:00:00,15.191188208547514,-11.734625390480806,8.386486496085,15.191188208547514,15.191188208547514,-17.05433341125312,-17.05433341125312,-17.05433341125312,-13.732295087729652,-13.732295087729652,-13.732295087729652,-3.3220383235234667,-3.3220383235234667,-3.3220383235234667,0.0,0.0,0.0,-1.8631452027056046
2015-05-28 04:00:00,15.198022751295163,-12.256949833019238,8.385955760267374,15.198022751295163,15.198022751295163,-16.903785505575126,-16.903785505575126,-16.903785505575126,-13.62785953940518,-13.62785953940518,-13.62785953940518,-3.275925966169947,-3.275925966169947,-3.275925966169947,0.0,0.0,0.0,-1.705762754279963
2015-05-29 04:00:00,15.204857294042812,-12.788430885415917,7.4239843372805,15.204857294042812,15.204857294042812,-17.599515289879076,-17.599515289879076,-17.599515289879076,-14.380799090333262,-14.380799090333262,-14.380799090333262,-3.218716199545813,-3.218716199545813,-3.218716199545813,0.0,0.0,0.0,-2.3946579958362637
2015-06-01 04:00:00,15.225360922285763,-12.153264766452896,9.380611979614253,15.225360922285763,15.225360922285763,-16.592400219164073,-16.592400219164073,-16.592400219164073,-13.617411695333784,-13.617411695333784,-13.617411695333784,-2.9749885238302882,-2.9749885238302882,-2.9749885238302882,0.0,0.0,0.0,-1.3670392968783105
2015-06-02 04:00:00,15.232195465033413,-11.978594147114142,9.574042447949441,15.232195465033413,15.232195465033413,-16.57766510150286,-16.57766510150286,-16.57766510150286,-13.709047332048824,-13.709047332048824,-13.709047332048824,-2.868617769454032,-2.868617769454032,-2.868617769454032,0.0,0.0,0.0,-1.3454696364694456
2015-06-03 04:00:00,15.23903000778106,-11.25071305828915,9.104851540526084,15.23903000778106,15.23903000778106,-16.481842228167267,-16.481842228167267,-16.481842228167267,-13.732295087734574,-13.732295087734574,-13.732295087734574,-2.7495471404326954,-2.7495471404326954,-2.7495471404326954,0.0,0.0,0.0,-1.242812220386206
2015-06-04 04:00:00,15.245864550528712,-11.118472398824132,9.825490476716388,15.245864550528712,15.245864550528712,-16.245819270526205,-16.245819270526205,-16.245819270526205,-13.627859539421387,-13.627859539421387,-13.627859539421387,-2.6179597311048157,-2.6179597311048157,-2.6179597311048157,0.0,0.0,0.0,-0.9999547199974934
2015-06-05 04:00:00,15.25269909327636,-12.08647047352001,9.29942019997595,15.25269909327636,15.25269909327636,-16.855020305595964,-16.855020305595964,-16.855020305595964,-14.380799090401643,-14.380799090401643,-14.380799090401643,-2.4742212151943206,-2.4742212151943206,-2.4742212151943206,0.0,0.0,0.0,-1.6023212123196036
2015-06-08 04:00:00,15.27320272151931,-10.55551236408013,10.542642364659997,15.27320272151931,15.27320272151931,-15.593885124139984,-15.593885124139984,-15.593885124139984,-13.617411695323202,-13.617411695323202,-13.617411695323202,-1.9764734288167805,-1.9764734288167805,-1.9764734288167805,0.0,0.0,0.0,-0.32068240262067427
2015-06-09 04:00:00,15.28003726426696,-10.203732226845403,11.024697922040534,15.28003726426696,15.28003726426696,-15.500418657669846,-15.500418657669846,-15.500418657669846,-13.709047332064534,-13.709047332064534,-13.709047332064534,-1.7913713256053114,-1.7913713256053114,-1.7913713256053114,0.0,0.0,0.0,-0.2203813934028851
2015-06-10 04:00:00,15.286871807014611,-10.004855648735468,10.138304215342028,15.286871807014611,15.286871807014611,-15.33086398496803,-15.33086398496803,-15.33086398496803,-13.73229508773552,-13.73229508773552,-13.73229508773552,-1.5985688972325094,-1.5985688972325094,-1.5985688972325094,0.0,0.0,0.0,-0.043992177953418476
2015-06-11 04:00:00,15.293706349762259,-10.857548919429025,10.582493539388816,15.293706349762259,15.293706349762259,-15.027268472069245,-15.027268472069245,-15.027268472069245,-13.627859539401271,-13.627859539401271,-13.627859539401271,-1.3994089326679742,-1.3994089326679742,-1.3994089326679742,0.0,0.0,0.0,0.2664378776930132
2015-06-12 04:00:00,15.30054089250991,-11.499800874162508,10.5989622637928,15.30054089250991,15.30054089250991,-15.576144755500065,-15.576144755500065,-15.576144755500065,-14.380799090368207,-14.380799090368207,-14.380799090368207,-1.1953456651318612,-1.1953456651318612,-1.1953456651318612,0.0,0.0,0.0,-0.27560386299015605
2015-06-15 04:00:00,15.32104452075286,-9.120027893150255,12.82225410497843,15.32104452075286,15.32104452075286,-14.186869658944751,-14.186869658944751,-14.186869658944751,-13.61741169540295,-13.61741169540295,-13.61741169540295,-0.5694579635418011,-0.5694579635418011,-0.5694579635418011,0.0,0.0,0.0,1.1341748618081091
2015-06-16 04:00:00,15.32787906350051,-8.572870126075724,11.614273106456215,15.32787906350051,15.32787906350051,-14.07076171197387,-14.07076171197387,-14.07076171197387,-13.709047332108328,-13.709047332108328,-13.709047332108328,-0.36171437986554206,-0.36171437986554206,-0.36171437986554206,0.0,0.0,0.0,1.2571173515266416
2015-06-17 04:00:00,15.334713606248158,-9.058947002157291,11.951400083173413,15.334713606248158,15.334713606248158,-13.889443034942827,-13.889443034942827,-13.889443034942827,-13.732295087725163,-13.732295087725163,-13.732295087725163,-0.1571479472176663,-0.1571479472176663,-0.1571479472176663,0.0,0.0,0.0,1.4452705713053309
2015-06-18 04:00:00,15.341548148995809,-8.821543990164411,13.039957621018548,15.341548148995809,15.341548148995809,-13.58520437283476,-13.58520437283476,-13.58520437283476,-13.627859539411462,-13.627859539411462,-13.627859539411462,0.04265516657670432,0.04265516657670432,0.04265516657670432,0.0,0.0,0.0,1.7563437761610494
2015-06-19 04:00:00,15.34838269174346,-9.174159774857104,11.525029857706294,15.34838269174346,15.34838269174346,-14.144614948681618,-14.144614948681618,-14.144614948681618,-14.380799090360881,-14.380799090360881,-14.380799090360881,0.236184141679264,0.236184141679264,0.236184141679264,0.0,0.0,0.0,1.2037677430618423
2015-06-22 04:00:00,15.368886319986409,-8.54155219351082,12.29136407040388,15.368886319986409,15.368886319986409,-12.851724996464602,-12.851724996464602,-12.851724996464602,-13.617411695325446,-13.617411695325446,-13.617411695325446,0.7656866988608441,0.7656866988608441,0.7656866988608441,0.0,0.0,0.0,2.5171613235218064
2015-06-23 04:00:00,15.375720862734058,-7.87740546747905,13.989973365137953,15.375720862734058,15.375720862734058,-12.787653819080306,-12.787653819080306,-12.787653819080306,-13.709047332090487,-13.709047332090487,-13.709047332090487,0.9213935130101809,0.9213935130101809,0.9213935130101809,0.0,0.0,0.0,2.5880670436537514
2015-06-24 04:00:00,15.382555405481709,-7.527956496591254,12.614024051905975,15.382555405481709,15.382555405481709,-12.667053128148721,-12.667053128148721,-12.667053128148721,-13.732295087730083,-13.732295087730083,-13.732295087730083,1.0652419595813594,1.0652419595813594,1.0652419595813594,0.0,0.0,0.0,2.7155022773329875
2015-06-25 04:00:00,15.38938994822936,-7.363931450274885,13.702896162327798,15.38938994822936,15.38938994822936,-12.431222768683414,-12.431222768683414,-12.431222768683414,-13.627859539421655,-13.627859539421655,-13.627859539421655,1.1966367707382406,1.1966367707382406,1.1966367707382406,0.0,0.0,0.0,2.9581671795459457
2015-06-26 04:00:00,15.396224490977007,-7.526104046220111,12.453729941597807,15.396224490977007,15.396224490977007,-13.06561733722864,-13.06561733722864,-13.06561733722864,-14.380799090301336,-14.380799090301336,-14.380799090301336,1.315181753072695,1.315181753072695,1.315181753072695,0.0,0.0,0.0,2.3306071537483675
2015-06-29 04:00:00,15.416728119219957,-7.047769016025879,14.207349960475897,15.416728119219957,15.416728119219957,-12.024654118645318,-12.024654118645318,-12.024654118645318,-13.617411695360028,-13.617411695360028,-13.617411695360028,1.5927575767147104,1.5927575767147104,1.5927575767147104,0.0,0.0,0.0,3.39207400057464
2015-06-30 04:00:00,15.423562661967608,-7.1581921760061915,14.619179079297933,15.423562661967608,15.423562661967608,-12.049140230027193,-12.049140230027193,-12.049140230027193,-13.709047332100747,-13.709047332100747,-13.709047332100747,1.659907102073555,1.659907102073555,1.659907102073555,0.0,0.0,0.0,3.374422431940415
2015-07-01 04:00:00,15.430397204715257,-7.112446967558472,14.374418274943183,15.430397204715257,15.430397204715257,-12.017160661908688,-12.017160661908688,-12.017160661908688,-13.732295087719727,-13.732295087719727,-13.732295087719727,1.7151344258110386,1.7151344258110386,1.7151344258110386,0.0,0.0,0.0,3.413236542806569
2015-07-02 04:00:00,15.437231747462906,-6.931895902363992,13.38582348680923,15.437231747462906,15.437231747462906,-11.86872830864042,-11.86872830864042,-11.86872830864042,-13.627859539407549,-13.627859539407549,-13.627859539407549,1.7591312307671292,1.7591312307671292,1.7591312307671292,0.0,0.0,0.0,3.5685034388224857
2015-07-06 04:00:00,15.464569918453506,-6.699332372176829,14.313493405438164,15.464569918453506,15.464569918453506,-11.77687551210477,-11.77687551210477,-11.77687551210477,-13.617411695394612,-13.617411695394612,-13.617411695394612,1.8405361832898424,1.8405361832898424,1.8405361832898424,0.0,0.0,0.0,3.6876944063487365
2015-07-07 04:00:00,15.471404461201155,-7.55590585626485,14.824837706982494,15.471404461201155,15.471404461201155,-11.866761720343375,-11.866761720343375,-11.866761720343375,-13.709047332077457,-13.709047332077457,-13.709047332077457,1.842285611734082,1.842285611734082,1.842285611734082,0.0,0.0,0.0,3.6046427408577806
2015-07-08 04:00:00,15.478239003948806,-6.446972192337384,13.564048729323336,15.478239003948806,15.478239003948806,-11.893589017644903,-11.893589017644903,-11.893589017644903,-13.732295087735952,-13.732295087735952,-13.732295087735952,1.8387060700910511,1.8387060700910511,1.8387060700910511,0.0,0.0,0.0,3.584649986303903
2015-07-09 04:00:00,15.485073546696457,-7.250855480025538,13.802924085666305,15.485073546696457,15.485073546696457,-11.797033556112204,-11.797033556112204,-11.797033556112204,-13.627859539411725,-13.627859539411725,-13.627859539411725,1.83082598329952,1.83082598329952,1.83082598329952,0.0,0.0,0.0,3.6880399905842527
2015-07-10 04:00:00,15.491908089444104,-7.154943312657756,13.27199906590409,15.491908089444104,15.491908089444104,-12.561180533554579,-12.561180533554579,-12.561180533554579,-14.380799090385873,-14.380799090385873,-14.380799090385873,1.819618556831295,1.819618556831295,1.819618556831295,0.0,0.0,0.0,2.9307275558895256
2015-07-13 04:00:00,15.512411717687055,-6.555478804820857,13.771646941396025,15.512411717687055,15.512411717687055,-11.842899806156522,-11.842899806156522,-11.842899806156522,-13.617411695362277,-13.617411695362277,-13.617411695362277,1.7745118892057545,1.7745118892057545,1.7745118892057545,0.0,0.0,0.0,3.669511911530533
2015-07-14 04:00:00,15.519246260434704,-7.080088600103212,13.365317284713395,15.519246260434704,15.519246260434704,-11.951099315778402,-11.951099315778402,-11.951099315778402,-13.709047332093164,-13.709047332093164,-13.709047332093164,1.7579480163147607,1.7579480163147607,1.7579480163147607,0.0,0.0,0.0,3.568146944656302
2015-07-15 04:00:00,15.526080803182355,-6.535603143090485,14.519634304472078,15.526080803182355,15.526080803182355,-11.99082469654101,-11.99082469654101,-11.99082469654101,-13.732295087725596,-13.732295087725596,-13.732295087725596,1.7414703911845852,1.7414703911845852,1.7414703911845852,0.0,0.0,0.0,3.535256106641345
2015-07-16 04:00:00,15.532915345930004,-7.2909849979171755,14.863225197379506,15.532915345930004,15.532915345930004,-11.902459635601513,-11.902459635601513,-11.902459635601513,-13.627859539421918,-13.627859539421918,-13.627859539421918,1.7253999038204033,1.7253999038204033,1.7253999038204033,0.0,0.0,0.0,3.6304557103284907
2015-07-17 04:00:00,15.539749888677655,-8.360789718942165,12.944579870225859,15.539749888677655,15.539749888677655,-12.670866085756415,-12.670866085756415,-12.670866085756415,-14.380799090378549,-14.380799090378549,-14.380799090378549,1.7099330046221313,1.7099330046221313,1.7099330046221313,0.0,0.0,0.0,2.868883802921239
2015-07-20 04:00:00,15.560253516920604,-7.2140592101990295,14.105155498823558,15.560253516920604,15.560253516920604,-11.949985141952297,-11.949985141952297,-11.949985141952297,-13.617411695351695,-13.617411695351695,-13.617411695351695,1.6674265533993973,1.6674265533993973,1.6674265533993973,0.0,0.0,0.0,3.6102683749683067
2015-07-21 04:00:00,15.567088059668254,-5.996116274551173,13.829134123881898,15.567088059668254,15.567088059668254,-12.054871541956464,-12.054871541956464,-12.054871541956464,-13.709047332075327,-13.709047332075327,-13.709047332075327,1.6541757901188587,1.6541757901188587,1.6541757901188587,0.0,0.0,0.0,3.5122165177117903
2015-07-22 04:00:00,15.573922602415903,-7.300197214769451,13.877868761946743,15.573922602415903,15.573922602415903,-12.091275689961815,-12.091275689961815,-12.091275689961815,-13.732295087715237,-13.732295087715237,-13.732295087715237,1.6410193977534224,1.6410193977534224,1.6410193977534224,0.0,0.0,0.0,3.482646912454088
2015-07-23 04:00:00,15.580757145163554,-7.433341096764473,13.828802619010954,15.580757145163554,15.580757145163554,-12.000182936148622,-12.000182936148622,-12.000182936148622,-13.627859539426094,-13.627859539426094,-13.627859539426094,1.62767660327747,1.62767660327747,1.62767660327747,0.0,0.0,0.0,3.580574209014932
2015-07-24 04:00:00,15.587591687911203,-8.54267741565455,12.51250406720449,15.587591687911203,15.587591687911203,-12.76694279769532,-12.76694279769532,-12.76694279769532,-14.38079909042082,-14.38079909042082,-14.38079909042082,1.6138562927254982,1.6138562927254982,1.6138562927254982,0.0,0.0,0.0,2.8206488902158835
2015-07-27 04:00:00,15.608095316154154,-7.244212298750756,14.918011026997252,15.608095316154154,15.608095316154154,-12.050481618242566,-12.050481618242566,-12.050481618242566,-13.617411695364524,-13.617411695364524,-13.617411695364524,1.5669300771219585,1.5669300771219585,1.5669300771219585,0.0,0.0,0.0,3.557613697911588
2015-07-28 04:00:00,15.614929858901801,-7.749935943361313,13.424608884040525,15.614929858901801,15.614929858901801,-12.160200526914654,-12.160200526914654,-12.160200526914654,-13.709047332091034,-13.709047332091034,-13.709047332091034,1.5488468051763802,1.5488468051763802,1.5488468051763802,0.0,0.0,0.0,3.4547293319871475
2015-07-29 04:00:00,15.621764401649452,-6.899063029277074,13.421483994483816,15.621764401649452,15.621764401649452,-12.202876968203634,-12.202876968203634,-12.202876968203634,-13.732295087731462,-13.732295087731462,-13.732295087731462,1.5294181195278256,1.5294181195278256,1.5294181195278256,0.0,0.0,0.0,3.4188874334458177
2015-07-30 04:00:00,15.628598944397103,-5.670971830702754,13.831113508173999,15.628598944397103,15.628598944397103,-12.119151573412312,-12.119151573412312,-12.119151573412312,-13.627859539418006,-13.627859539418006,-13.627859539418006,1.5087079660056948,1.5087079660056948,1.5087079660056948,0.0,0.0,0.0,3.509447370984791
2015-07-31 04:00:00,15.635433487144752,-7.346020428561129,13.021126087564928,15.635433487144752,15.635433487144752,-12.893914965027069,-12.893914965027069,-12.893914965027069,-14.380799090387384,-14.380799090387384,-14.380799090387384,1.4868841253603151,1.4868841253603151,1.4868841253603151,0.0,0.0,0.0,2.7415185221176834
2015-08-03 04:00:00,15.655937115387701,-8.198331246324331,14.407255590919126,15.655937115387701,15.655937115387701,-12.199435820991576,-12.199435820991576,-12.199435820991576,-13.617411695287018,-13.617411695287018,-13.617411695287018,1.4179758742954425,1.4179758742954425,1.4179758742954425,0.0,0.0,0.0,3.4565012943961246
2015-08-04 04:00:00,15.662771658135352,-7.791957464156913,13.782717794219968,15.662771658135352,15.662771658135352,-12.313623840069454,-12.313623840069454,-12.313623840069454,-13.709047332101285,-13.709047332101285,-13.709047332101285,1.395423492031832,1.395423492031832,1.395423492031832,0.0,0.0,0.0,3.349147818065898
2015-08-05 04:00:00,15.669606200883,-7.085411182698304,14.3162412395225,15.669606200883,15.669606200883,-12.35823677637363,-12.35823677637363,-12.35823677637363,-13.732295087721106,-13.732295087721106,-13.732295087721106,1.374058311347473,1.374058311347473,1.374058311347473,0.0,0.0,0.0,3.3113694245093708
2015-08-06 04:00:00,15.67644074363065,-6.578340184575209,14.158216804177432,15.67644074363065,15.67644074363065,-12.27331172904076,-12.27331172904076,-12.27331172904076,-13.62785953942218,-13.62785953942218,-13.62785953942218,1.3545478103814195,1.3545478103814195,1.3545478103814195,0.0,0.0,0.0,3.40312901458989
2015-08-07 04:00:00,15.6832752863783,-7.3249050181998125,12.868198324479444,15.6832752863783,15.6832752863783,-13.043218661607556,-13.043218661607556,-13.043218661607556,-14.380799090353944,-14.380799090353944,-14.380799090353944,1.3375804287463864,1.3375804287463864,1.3375804287463864,0.0,0.0,0.0,2.640056624770745
2015-08-10 04:00:00,15.703778914621251,-5.911992050950491,14.183764572509327,15.703778914621251,15.703778914621251,-12.308860030758774,-12.308860030758774,-12.308860030758774,-13.617411695366771,-13.617411695366771,-13.617411695366771,1.3085516646079973,1.3085516646079973,1.3085516646079973,0.0,0.0,0.0,3.394918883862477
2015-08-11 04:00:00,15.710613457368899,-7.247784536839953,13.63011657340508,15.710613457368899,15.710613457368899,-12.400973552342363,-12.400973552342363,-12.400973552342363,-13.70904733208345,-13.70904733208345,-13.70904733208345,1.3080737797410873,1.3080737797410873,1.3080737797410873,0.0,0.0,0.0,3.309639905026536
2015-08-12 04:00:00,15.71744800011655,-7.283890952040528,14.054125132166751,15.71744800011655,15.71744800011655,-12.419399703488194,-12.419399703488194,-12.419399703488194,-13.732295087726024,-13.732295087726024,-13.732295087726024,1.312895384237832,1.312895384237832,1.312895384237832,0.0,0.0,0.0,3.2980482966283553
2015-08-13 04:00:00,15.7242825428642,-7.592743845282804,13.6842779623392,15.7242825428642,15.7242825428642,-12.304634224455864,-12.304634224455864,-12.304634224455864,-13.627859539414093,-13.627859539414093,-13.627859539414093,1.3232253149582291,1.3232253149582291,1.3232253149582291,0.0,0.0,0.0,3.4196483184083366
2015-08-14 04:00:00,15.73111708561185,-7.773207990409286,13.719741068617193,15.73111708561185,15.73111708561185,-13.041702433680497,-13.041702433680497,-13.041702433680497,-14.380799090422325,-14.380799090422325,-14.380799090422325,1.339096656741829,1.339096656741829,1.339096656741829,0.0,0.0,0.0,2.6894146519313527
2015-08-17 04:00:00,15.751620713854798,-6.573341476438039,13.70925256007427,15.751620713854798,15.751620713854798,-12.200138967937475,-12.200138967937475,-12.200138967937475,-13.617411695356186,-13.617411695356186,-13.617411695356186,1.4172727274187127,1.4172727274187127,1.4172727274187127,0.0,0.0,0.0,3.5514817459173234
2015-08-18 04:00:00,15.75845525660245,-6.334679153254266,14.784403478706624,15.75845525660245,15.75845525660245,-12.25750670034565,-12.25750670034565,-12.25750670034565,-13.709047332065612,-13.709047332065612,-13.709047332065612,1.451540631719965,1.451540631719965,1.451540631719965,0.0,0.0,0.0,3.5009485562568
2015-08-19 04:00:00,15.7652897993501,-6.414897857154794,14.534550784998833,15.7652897993501,15.7652897993501,-12.24392191679584,-12.24392191679584,-12.24392191679584,-13.732295087715668,-13.732295087715668,-13.732295087715668,1.488373170919831,1.488373170919831,1.488373170919831,0.0,0.0,0.0,3.5213678825542605
