Date,Close
2025-07-03 00:00:00-04:00,987.02001953125
2025-07-03 00:00:00-04:00,987.02001953125
2025-07-02 00:00:00-04:00,982.3599853515624
2025-07-01 00:00:00-04:00,985.9600219726562
2025-06-30 00:00:00-04:00,989.9400024414062
2025-06-27 00:00:00-04:00,985.1400146484376
2025-06-27 00:00:00-04:00,985.1400146484376
2025-06-26 00:00:00-04:00,982.9099731445312
2025-06-25 00:00:00-04:00,986.5399780273438
2025-06-24 00:00:00-04:00,1001.9199829101562
2025-06-23 00:00:00-04:00,1004.47998046875
2025-06-20 00:00:00-04:00,980.2899780273438
2025-06-20 00:00:00-04:00,980.2899780273438
2025-06-18 00:00:00-04:00,974.9000244140624
2025-06-18 00:00:00-04:00,974.9000244140624
2025-06-17 00:00:00-04:00,977.719970703125
2025-06-16 00:00:00-04:00,984.3599853515624
2025-06-13 00:00:00-04:00,990.2100219726562
2025-06-13 00:00:00-04:00,990.2100219726562
2025-06-12 00:00:00-04:00,1002.7100219726562
2025-06-11 00:00:00-04:00,996.780029296875
2025-06-10 00:00:00-04:00,1007.27001953125
2025-06-09 00:00:00-04:00,1006.1799926757812
2025-06-06 00:00:00-04:00,1014.9400024414062
2025-06-06 00:00:00-04:00,1014.9400024414062
2025-06-05 00:00:00-04:00,1010.8099975585938
2025-06-04 00:00:00-04:00,1051.68994140625
2025-06-03 00:00:00-04:00,1055.5899658203125
2025-06-02 00:00:00-04:00,1056.8499755859375
2025-05-30 00:00:00-04:00,1040.1800537109375
2025-05-30 00:00:00-04:00,1040.1800537109375
2025-05-29 00:00:00-04:00,1008.739990234375
2025-05-28 00:00:00-04:00,1013.1400146484376
2025-05-27 00:00:00-04:00,1017.7899780273438
2025-05-23 00:00:00-04:00,1008.5
2025-05-23 00:00:00-04:00,1008.5
2025-05-22 00:00:00-04:00,1018.1300048828124
2025-05-21 00:00:00-04:00,1025.300048828125
2025-05-20 00:00:00-04:00,1036.8199462890625
2025-05-19 00:00:00-04:00,1034.3399658203125
2025-05-16 00:00:00-04:00,1025.8299560546875
2025-05-16 00:00:00-04:00,1025.8299560546875
2025-05-15 00:00:00-04:00,1010.469970703125
2025-05-14 00:00:00-04:00,991.5399780273438
2025-05-13 00:00:00-04:00,999.030029296875
2025-05-12 00:00:00-04:00,1016.1500244140624
2025-05-05 00:00:00-04:00,1014.8900146484376
2025-05-02 00:00:00-04:00,1008.2999877929688
2025-05-02 00:00:00-04:00,1008.2999877929688
2025-05-01 00:00:00-04:00,999.0399780273438
2025-04-30 00:00:00-04:00,994.5
2025-04-29 00:00:00-04:00,991.7000122070312
2025-04-28 00:00:00-04:00,978.5399780273438
2025-04-25 00:00:00-04:00,977.1599731445312
2025-04-25 00:00:00-04:00,977.1599731445312
2025-04-24 00:00:00-04:00,975.47998046875
2025-04-23 00:00:00-04:00,975.8400268554688
2025-04-22 00:00:00-04:00,979.22998046875
2025-04-21 00:00:00-04:00,957.77001953125
2025-04-17 00:00:00-04:00,994.5
2025-04-17 00:00:00-04:00,994.5
2025-04-16 00:00:00-04:00,967.75
2025-04-15 00:00:00-04:00,976.9199829101562
2025-04-14 00:00:00-04:00,979.3200073242188
2025-04-11 00:00:00-04:00,963.4099731445312
2025-04-11 00:00:00-04:00,963.4099731445312
2025-04-10 00:00:00-04:00,964.3099975585938
2025-04-09 00:00:00-04:00,965.1900024414062
2025-04-08 00:00:00-04:00,908.75
2025-04-04 00:00:00-04:00,916.47998046875
2025-04-04 00:00:00-04:00,916.47998046875
2025-04-03 00:00:00-04:00,967.0800170898438
2025-04-02 00:00:00-04:00,965.0800170898438
2025-04-01 00:00:00-04:00,954.4000244140624
2025-03-31 00:00:00-04:00,945.780029296875
2025-03-28 00:00:00-04:00,929.6599731445312
2025-03-28 00:00:00-04:00,929.6599731445312
2025-03-27 00:00:00-04:00,938.75
2025-03-26 00:00:00-04:00,929.75
2025-03-25 00:00:00-04:00,930.260009765625
2025-03-24 00:00:00-04:00,926.0399780273438
2025-03-21 00:00:00-04:00,909.260009765625
2025-03-21 00:00:00-04:00,909.260009765625
2025-03-20 00:00:00-04:00,895.4000244140625
2025-03-19 00:00:00-04:00,904.0499877929688
2025-03-18 00:00:00-04:00,898.0499877929688
2025-03-17 00:00:00-04:00,916.6099853515624
2025-03-14 00:00:00-04:00,903.9199829101562
2025-03-14 00:00:00-04:00,903.9199829101562
2025-03-13 00:00:00-04:00,890.6199951171875
2025-03-12 00:00:00-04:00,927.0800170898438
2025-03-11 00:00:00-04:00,930.489990234375
2025-03-10 00:00:00-04:00,934.4099731445312
2025-03-07 00:00:00-05:00,964.3099975585938
2025-03-07 00:00:00-05:00,964.3099975585938
2025-03-06 00:00:00-05:00,1026.6199951171875
2025-03-05 00:00:00-05:00,1047.75
2025-03-04 00:00:00-05:00,1036.8699951171875
2025-03-03 00:00:00-05:00,1046.8499755859375
2025-02-28 00:00:00-05:00,1048.6099853515625
2025-02-28 00:00:00-05:00,1048.6099853515625
2025-02-27 00:00:00-05:00,1021.7100219726562
2025-02-26 00:00:00-05:00,1031.969970703125
2025-02-25 00:00:00-05:00,1055.6600341796875
2025-02-24 00:00:00-05:00,1035.5999755859375
2025-02-21 00:00:00-05:00,1035.030029296875
2025-02-21 00:00:00-05:00,1035.030029296875
2025-02-20 00:00:00-05:00,1034.8299560546875
2025-02-19 00:00:00-05:00,1062.5400390625
2025-02-18 00:00:00-05:00,1056.030029296875
2025-02-14 00:00:00-05:00,1071.8499755859375
2025-02-14 00:00:00-05:00,1071.8499755859375
2025-02-13 00:00:00-05:00,1076.8599853515625
2025-02-12 00:00:00-05:00,1065.1199951171875
2025-02-11 00:00:00-05:00,1058.3399658203125
2025-02-10 00:00:00-05:00,1061.9200439453125
2025-02-07 00:00:00-05:00,1043.81005859375
2025-02-07 00:00:00-05:00,1043.81005859375
2025-02-06 00:00:00-05:00,1050.989990234375
2025-02-05 00:00:00-05:00,1042.8800048828125
2025-02-04 00:00:00-05:00,1021.8599853515624
2025-02-03 00:00:00-05:00,1005.8300170898438
2025-01-31 00:00:00-05:00,979.8800048828124
2025-01-31 00:00:00-05:00,979.8800048828124
2025-01-30 00:00:00-05:00,979.010009765625
2025-01-29 00:00:00-05:00,964.02001953125
2025-01-28 00:00:00-05:00,958.6699829101562
2025-01-27 00:00:00-05:00,965.25
2025-01-24 00:00:00-05:00,939.6799926757812
2025-01-24 00:00:00-05:00,939.6799926757812
2025-01-23 00:00:00-05:00,942.1599731445312
2025-01-22 00:00:00-05:00,944.7000122070312
2025-01-21 00:00:00-05:00,947.72998046875
2025-01-17 00:00:00-05:00,943.1900024414062
2025-01-17 00:00:00-05:00,943.1900024414062
2025-01-16 00:00:00-05:00,919.75
2025-01-15 00:00:00-05:00,923.5
2025-01-14 00:00:00-05:00,917.22998046875
2025-01-13 00:00:00-05:00,924.7000122070312
2025-01-10 00:00:00-05:00,936.9400024414062
2025-01-10 00:00:00-05:00,936.9400024414062
2025-01-08 00:00:00-05:00,927.3699951171876
2025-01-08 00:00:00-05:00,927.3699951171876
2025-01-07 00:00:00-05:00,921.3699951171876
2025-01-06 00:00:00-05:00,922.7100219726562
2025-01-03 00:00:00-05:00,916.5800170898438
2025-01-03 00:00:00-05:00,916.5800170898438
2025-01-02 00:00:00-05:00,909.8099975585938
2024-12-31 00:00:00-05:00,916.27001953125
2024-12-31 00:00:00-05:00,916.27001953125
2024-12-30 00:00:00-05:00,922.2100219726562
2024-12-27 00:00:00-05:00,939.7000122070312
2024-12-27 00:00:00-05:00,939.7000122070312
2024-12-26 00:00:00-05:00,956.1400146484376
2024-12-24 00:00:00-05:00,958.8200073242188
2024-12-24 00:00:00-05:00,958.8200073242188
2024-12-23 00:00:00-05:00,949.9099731445312
2024-12-20 00:00:00-05:00,954.0700073242188
2024-12-20 00:00:00-05:00,954.0700073242188
2024-12-19 00:00:00-05:00,954.7999877929688
2024-12-18 00:00:00-05:00,964.739990234375
2024-12-17 00:00:00-05:00,982.0800170898438
2024-12-16 00:00:00-05:00,992.8699951171876
2024-12-13 00:00:00-05:00,989.3499755859376
2024-12-13 00:00:00-05:00,989.3499755859376
2024-12-12 00:00:00-05:00,988.3900146484376
2024-12-11 00:00:00-05:00,994.6900024414062
2024-12-10 00:00:00-05:00,993.4000244140624
2024-12-09 00:00:00-05:00,987.8599853515624
2024-12-06 00:00:00-05:00,992.6099853515624
2024-12-06 00:00:00-05:00,992.6099853515624
2024-12-05 00:00:00-05:00,982.260009765625
2024-12-04 00:00:00-05:00,990.9199829101562
2024-12-03 00:00:00-05:00,982.1500244140624
2024-12-02 00:00:00-05:00,975.0
2024-11-29 00:00:00-05:00,971.8800048828124
2024-11-29 00:00:00-05:00,971.8800048828124
2024-11-27 00:00:00-05:00,961.5499877929688
2024-11-27 00:00:00-05:00,961.5499877929688
2024-11-26 00:00:00-05:00,971.5
2024-11-25 00:00:00-05:00,960.8900146484376
2024-11-22 00:00:00-05:00,964.010009765625
2024-11-22 00:00:00-05:00,964.010009765625
2024-11-21 00:00:00-05:00,955.6500244140624
2024-11-20 00:00:00-05:00,928.0800170898438
2024-11-19 00:00:00-05:00,930.1500244140624
2024-11-18 00:00:00-05:00,919.510009765625
2024-11-15 00:00:00-05:00,907.0700073242188
2024-11-15 00:00:00-05:00,907.0700073242188
2024-11-14 00:00:00-05:00,923.8900146484376
2024-11-13 00:00:00-05:00,933.72998046875
2024-11-12 00:00:00-05:00,932.3800048828124
2024-11-11 00:00:00-05:00,932.8800048828124
2024-11-08 00:00:00-05:00,943.7999877929688
2024-11-08 00:00:00-05:00,943.7999877929688
2024-11-07 00:00:00-05:00,913.9299926757812
2024-11-06 00:00:00-05:00,899.25
2024-11-05 00:00:00-05:00,890.1699829101562
2024-11-04 00:00:00-05:00,886.0700073242188
2024-11-01 00:00:00-04:00,877.3099975585938
2024-11-01 00:00:00-04:00,877.3099975585938
2024-10-31 00:00:00-04:00,874.1799926757812
2024-10-30 00:00:00-04:00,879.0900268554688
2024-10-29 00:00:00-04:00,886.989990234375
2024-10-28 00:00:00-04:00,890.9600219726562
2024-10-25 00:00:00-04:00,891.219970703125
2024-10-25 00:00:00-04:00,891.219970703125
2024-10-24 00:00:00-04:00,893.4199829101562
2024-10-23 00:00:00-04:00,899.1699829101562
2024-10-22 00:00:00-04:00,893.489990234375
2024-10-21 00:00:00-04:00,886.77001953125
2024-10-18 00:00:00-04:00,889.5599975585938
2024-10-17 00:00:00-04:00,885.2899780273438
2024-10-16 00:00:00-04:00,887.3800048828125
2024-10-15 00:00:00-04:00,894.6099853515625
2024-10-14 00:00:00-04:00,889.760009765625
2024-10-11 00:00:00-04:00,889.030029296875
2024-10-11 00:00:00-04:00,889.030029296875
2024-10-10 00:00:00-04:00,893.6300048828125
2024-10-09 00:00:00-04:00,909.0999755859376
2024-10-08 00:00:00-04:00,890.4199829101562
2024-10-07 00:00:00-04:00,873.5900268554688
2024-10-04 00:00:00-04:00,883.1099853515625
2024-10-04 00:00:00-04:00,883.1099853515625
2024-10-03 00:00:00-04:00,875.6699829101562
2024-10-02 00:00:00-04:00,878.530029296875
2024-10-01 00:00:00-04:00,877.3800048828125
2024-09-30 00:00:00-04:00,886.52001953125
2024-09-27 00:00:00-04:00,885.6199951171875
2024-09-27 00:00:00-04:00,885.6199951171875
2024-09-26 00:00:00-04:00,901.4400024414062
2024-09-25 00:00:00-04:00,908.4199829101562
2024-09-24 00:00:00-04:00,901.5399780273438
2024-09-23 00:00:00-04:00,917.0800170898438
2024-09-20 00:00:00-04:00,906.97998046875
2024-09-19 00:00:00-04:00,900.739990234375
2024-09-18 00:00:00-04:00,892.52001953125
2024-09-17 00:00:00-04:00,897.27001953125
2024-09-16 00:00:00-04:00,907.8699951171876
2024-09-13 00:00:00-04:00,916.0
2024-09-13 00:00:00-04:00,916.0
2024-09-12 00:00:00-04:00,915.030029296875
2024-09-11 00:00:00-04:00,900.4000244140625
2024-09-10 00:00:00-04:00,894.2899780273438
2024-09-09 00:00:00-04:00,896.489990234375
2024-09-06 00:00:00-04:00,876.6799926757812
2024-09-06 00:00:00-04:00,876.6799926757812
2024-09-05 00:00:00-04:00,885.97998046875
2024-09-04 00:00:00-04:00,890.02001953125
2024-09-03 00:00:00-04:00,878.5700073242188
2024-08-30 00:00:00-04:00,892.3800048828125
2024-08-30 00:00:00-04:00,892.3800048828125
2024-08-29 00:00:00-04:00,886.6300048828125
2024-08-28 00:00:00-04:00,888.0499877929688
2024-08-27 00:00:00-04:00,908.9000244140624
2024-08-26 00:00:00-04:00,892.510009765625
2024-08-23 00:00:00-04:00,879.2100219726562
2024-08-23 00:00:00-04:00,879.2100219726562
2024-08-22 00:00:00-04:00,877.5599975585938
2024-08-21 00:00:00-04:00,881.4199829101562
2024-08-20 00:00:00-04:00,876.2000122070312
2024-08-19 00:00:00-04:00,872.3499755859375
2024-08-16 00:00:00-04:00,870.5900268554688
2024-08-16 00:00:00-04:00,870.5900268554688
2024-08-15 00:00:00-04:00,877.3499755859375
2024-08-14 00:00:00-04:00,862.7100219726562
2024-08-13 00:00:00-04:00,864.8200073242188
2024-08-12 00:00:00-04:00,863.5700073242188
2024-08-09 00:00:00-04:00,854.9299926757812
2024-08-09 00:00:00-04:00,854.9299926757812
2024-08-08 00:00:00-04:00,839.4299926757812
2024-08-07 00:00:00-04:00,810.2999877929688
2024-08-06 00:00:00-04:00,816.8800048828125
2024-08-05 00:00:00-04:00,801.8300170898438
2024-08-02 00:00:00-04:00,822.0800170898438
2024-08-02 00:00:00-04:00,822.0800170898438
2024-08-01 00:00:00-04:00,816.8900146484375
2024-07-31 00:00:00-04:00,822.0
2024-07-30 00:00:00-04:00,810.030029296875
2024-07-29 00:00:00-04:00,815.5599975585938
2024-07-26 00:00:00-04:00,817.5999755859375
2024-07-26 00:00:00-04:00,817.5999755859375
2024-07-25 00:00:00-04:00,815.9500122070312
2024-07-24 00:00:00-04:00,830.8200073242188
2024-07-23 00:00:00-04:00,852.1099853515625
2024-07-22 00:00:00-04:00,847.4199829101562
